variant,basin_id,kind,variable,min,max,mean,violation_count,extra_max
Model6PhysicalFix_A_explicit_gate,3182500,flux,q_after_gate,0.009931942448019981,85.6355972290039,1.7756152153015137,0,
Model6PhysicalFix_A_explicit_gate,3182500,state,SMS,12.393915176391602,114.7437744140625,82.24437713623047,0,0.0
Model6PhysicalFix_A_explicit_gate,3182500,state,GW,9.589566230773926,39.10921859741211,18.842182159423828,0,
Model6PhysicalFix_A_explicit_gate,3182500,state,SNOWPACK,7.218229438876733e-05,127.52677917480469,5.624179840087891,0,
Model6PhysicalFix_A_explicit_gate,3182500,state,MELTWATER,7.221754640340805e-05,1.382429599761963,0.024945488199591637,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,rainfall,0.0,65.2300033569336,3.6106348037719727,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,snowfall,0.0,38.11751937866211,0.6087629199028015,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,snowmelt,-1.6316525943693705e-05,37.0491943359375,0.6127563118934631,93,
Model6PhysicalFix_A_explicit_gate,3186500,flux,interception_evaporation,-5.474416684592143e-05,1.934068202972412,0.449564129114151,701,
Model6PhysicalFix_A_explicit_gate,3186500,flux,actual_ET,2.014290112128947e-05,4.156184673309326,0.965335488319397,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,infiltration,4.833488492295146e-05,39.55984878540039,2.515913486480713,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,recharge_to_groundwater,5.2462883104453795e-06,7.892678260803223,0.7707700133323669,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,surface_runoff,4.806186188943684e-05,73.90531921386719,2.016319513320923,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,interflow,2.1275893047345562e-08,0.250358521938324,0.016745083034038544,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,baseflow_capped,0.01761624962091446,1.510001301765442,0.5167638063430786,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,groundwater_loss_capped,9.594426956027746e-05,3.535384178161621,0.2540028989315033,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,channel_loss,0.0003543682396411896,0.15192978084087372,0.007496164180338383,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,gate_loss,6.494176432170207e-06,0.8101052045822144,0.024494320154190063,0,
Model6PhysicalFix_A_explicit_gate,3186500,flux,q_after_gate,0.018688134849071503,75.37893676757812,2.5498411655426025,0,
Model6PhysicalFix_A_explicit_gate,3186500,state,SMS,24.56978416442871,113.34169006347656,86.31519317626953,0,0.0
Model6PhysicalFix_A_explicit_gate,3186500,state,GW,6.819067478179932,25.49090003967285,13.220703125,0,
Model6PhysicalFix_A_explicit_gate,3186500,state,SNOWPACK,7.218081736937165e-05,256.9749450683594,8.627351760864258,0,
Model6PhysicalFix_A_explicit_gate,3186500,state,MELTWATER,7.206340524135157e-05,1.9651551246643066,0.023508265614509583,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,rainfall,0.0,66.20999145507812,3.635627269744873,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,snowfall,0.0,38.304298400878906,0.5891983509063721,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,snowmelt,-1.6354380932170898e-05,30.796232223510742,0.5928689241409302,115,
Model6PhysicalFix_A_explicit_gate,3187500,flux,interception_evaporation,-5.474367208080366e-05,2.062640428543091,0.44928425550460815,702,
Model6PhysicalFix_A_explicit_gate,3187500,flux,actual_ET,2.0141811546636745e-05,4.150276184082031,0.9637535810470581,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,infiltration,4.796620487468317e-05,43.18446350097656,2.537966251373291,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,recharge_to_groundwater,6.244720225367928e-06,8.587475776672363,0.8424827456474304,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,surface_runoff,4.7971003368729725e-05,56.9775390625,1.9531371593475342,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,interflow,2.1672864392030533e-08,0.25907039642333984,0.016626933589577675,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,baseflow_capped,0.024045931175351143,1.6855084896087646,0.5913646221160889,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,groundwater_loss_capped,9.201111970469356e-05,3.53043532371521,0.251349538564682,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,channel_loss,0.0005129156052134931,0.1610351800918579,0.008326929062604904,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,gate_loss,1.634164982533548e-05,0.6383357048034668,0.02104060910642147,0,
Model6PhysicalFix_A_explicit_gate,3187500,flux,q_after_gate,0.025328805670142174,58.3389892578125,2.5611412525177,0,
Model6PhysicalFix_A_explicit_gate,3187500,state,SMS,25.90475082397461,114.96971130371094,88.04715728759766,0,0.0
Model6PhysicalFix_A_explicit_gate,3187500,state,GW,7.166780948638916,30.55537223815918,15.267364501953125,0,
Model6PhysicalFix_A_explicit_gate,3187500,state,SNOWPACK,7.218064274638891e-05,244.0974884033203,8.194354057312012,0,
Model6PhysicalFix_A_explicit_gate,3187500,state,MELTWATER,7.204704161267728e-05,1.778368592262268,0.020281294360756874,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,rainfall,1.484857891752506e-40,76.73999786376953,3.396397829055786,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,snowfall,0.0,28.432605743408203,0.12709034979343414,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,snowmelt,-1.650185186008457e-05,17.046533584594727,0.1276513636112213,105,
Model6PhysicalFix_A_explicit_gate,3213700,flux,interception_evaporation,-5.4739379265811294e-05,2.3994483947753906,0.5875951051712036,237,
Model6PhysicalFix_A_explicit_gate,3213700,flux,actual_ET,-1.9732327928068116e-05,4.383286476135254,1.202563762664795,2,
Model6PhysicalFix_A_explicit_gate,3213700,flux,infiltration,4.75355118396692e-05,58.386619567871094,2.51529598236084,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,recharge_to_groundwater,1.866053480625851e-06,10.32131576538086,0.88756263256073,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,surface_runoff,4.679971607401967e-05,68.98969268798828,0.8312277793884277,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,interflow,8.645749671742919e-10,0.4223492741584778,0.016610292717814445,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,baseflow_capped,0.017356211319565773,1.62837815284729,0.5425331592559814,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,groundwater_loss_capped,8.155594696290791e-05,3.7116074562072754,0.3454786241054535,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,channel_loss,0.0011406571138650179,1.101881980895996,0.020517244935035706,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,gate_loss,1.7235297491424717e-05,0.7958886623382568,0.015165996737778187,0,
Model6PhysicalFix_A_explicit_gate,3213700,flux,q_after_gate,0.01803876832127571,70.08482360839844,1.3903824090957642,0,
Model6PhysicalFix_A_explicit_gate,3213700,state,SMS,10.64657974243164,139.9345703125,91.4109878540039,0,0.0
Model6PhysicalFix_A_explicit_gate,3213700,state,GW,10.300907135009766,40.08111572265625,20.199602127075195,0,
Model6PhysicalFix_A_explicit_gate,3213700,state,SNOWPACK,7.218398241093382e-05,61.318336486816406,0.7722158432006836,0,
Model6PhysicalFix_A_explicit_gate,3213700,state,MELTWATER,7.239295518957078e-05,0.7979240417480469,0.00400397926568985,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,rainfall,1.8548987772267604e-40,107.6399917602539,3.38905930519104,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,snowfall,0.0,32.61017608642578,0.15639065206050873,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,snowmelt,-1.6123532986966893e-05,31.462852478027344,0.15702807903289795,178,
Model6PhysicalFix_A_explicit_gate,3237280,flux,interception_evaporation,-5.469091047416441e-05,2.491074562072754,0.5142239928245544,277,
Model6PhysicalFix_A_explicit_gate,3237280,flux,actual_ET,-2.3609369236510247e-05,4.548487186431885,1.2447174787521362,3,
Model6PhysicalFix_A_explicit_gate,3237280,flux,infiltration,4.713479575002566e-05,67.47837829589844,2.634540319442749,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,recharge_to_groundwater,1.1324207207508152e-06,15.999471664428711,1.0631071329116821,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,surface_runoff,4.6277196815935895e-05,104.2440414428711,0.7093459963798523,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,interflow,3.0671870598908413e-10,0.43060243129730225,0.01392498891800642,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,baseflow_capped,0.004027231130748987,3.265415668487549,0.6098219156265259,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,groundwater_loss_capped,8.277237793663517e-05,4.988236904144287,0.4533097445964813,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,channel_loss,0.0003965626237913966,2.0875730514526367,0.02582843229174614,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,gate_loss,0.0,0.6795027852058411,0.00869111530482769,0,
Model6PhysicalFix_A_explicit_gate,3237280,flux,q_after_gate,0.0042525348253548145,105.4800796508789,1.3331055641174316,0,
Model6PhysicalFix_A_explicit_gate,3237280,state,SMS,8.041006088256836,180.48635864257812,118.07913208007812,0,0.0
Model6PhysicalFix_A_explicit_gate,3237280,state,GW,8.96013069152832,40.65974426269531,15.720429420471191,0,
Model6PhysicalFix_A_explicit_gate,3237280,state,SNOWPACK,7.201543485280126e-05,86.7452163696289,1.1698604822158813,0,
Model6PhysicalFix_A_explicit_gate,3237280,state,MELTWATER,7.208163879113272e-05,0.562588095664978,0.00274637877009809,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,rainfall,1.5787872080758913e-38,105.12000274658203,3.0990357398986816,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,snowfall,0.0,27.417957305908203,0.1594245433807373,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,snowmelt,-1.5872297808527946e-05,21.630855560302734,0.16030393540859222,174,
Model6PhysicalFix_A_explicit_gate,3237500,flux,interception_evaporation,-3.0988187063485384e-05,1.6757538318634033,0.39674460887908936,373,
Model6PhysicalFix_A_explicit_gate,3237500,flux,actual_ET,-2.4237995603471063e-05,4.307914733886719,1.1988129615783691,6,
Model6PhysicalFix_A_explicit_gate,3237500,flux,infiltration,4.640459519578144e-05,54.1835823059082,2.356198310852051,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,recharge_to_groundwater,1.0675097428247682e-06,8.627552032470703,0.7135196924209595,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,surface_runoff,4.694739618571475e-05,102.95564270019531,0.939873218536377,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,interflow,4.852863111359795e-10,0.3080407381057739,0.010420385748147964,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,baseflow_capped,-1.991180397453718e-05,1.5469274520874023,0.2827707529067993,379,
Model6PhysicalFix_A_explicit_gate,3237500,flux,groundwater_loss_capped,0.00010441092308610678,5.143645286560059,0.4309539198875427,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,channel_loss,1.6281514945148956e-06,1.9776813983917236,0.02941446751356125,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,gate_loss,0.0,1.032120704650879,0.01092846505343914,0,
Model6PhysicalFix_A_explicit_gate,3237500,flux,q_after_gate,6.534303247462958e-05,103.25933074951172,1.2330811023712158,0,
Model6PhysicalFix_A_explicit_gate,3237500,state,SMS,5.934072494506836,145.70785522460938,95.09130859375,0,0.0
Model6PhysicalFix_A_explicit_gate,3237500,state,GW,4.978255310561508e-05,23.815372467041016,12.049483299255371,0,
Model6PhysicalFix_A_explicit_gate,3237500,state,SNOWPACK,7.204408757388592e-05,78.87178039550781,1.3954492807388306,0,
Model6PhysicalFix_A_explicit_gate,3237500,state,MELTWATER,7.234925578814e-05,0.9856933355331421,0.005277265794575214,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,rainfall,6.604412148061508e-39,94.21000671386719,3.1047818660736084,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,snowfall,0.0,39.106285095214844,0.16463562846183777,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,snowmelt,-1.5639492630725726e-05,20.38559913635254,0.1654605269432068,172,
Model6PhysicalFix_A_explicit_gate,3238500,flux,interception_evaporation,-3.110802572336979e-05,1.0457818508148193,0.28239020705223083,381,
Model6PhysicalFix_A_explicit_gate,3238500,flux,actual_ET,-2.410829984000884e-05,4.193568229675293,1.2349945306777954,8,
Model6PhysicalFix_A_explicit_gate,3238500,flux,infiltration,4.583029294735752e-05,60.813743591308594,2.384953022003174,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,recharge_to_groundwater,9.383840620103001e-07,6.8315043449401855,0.5414564609527588,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,surface_runoff,4.606825314112939e-05,92.0644302368164,1.2097225189208984,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,interflow,8.627141362405055e-11,0.11840525269508362,0.004400526639074087,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,baseflow_capped,-1.9930637790821493e-05,0.6393260359764099,0.036405861377716064,2680,
Model6PhysicalFix_A_explicit_gate,3238500,flux,groundwater_loss_capped,0.00012908173084724694,6.004934310913086,0.5059161186218262,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,channel_loss,6.868563673378958e-07,1.297156572341919,0.016254691407084465,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,gate_loss,0.0,1.1829805374145508,0.014775538817048073,0,
Model6PhysicalFix_A_explicit_gate,3238500,flux,q_after_gate,6.518241571029648e-05,92.18511962890625,1.2505502700805664,0,
Model6PhysicalFix_A_explicit_gate,3238500,state,SMS,4.304293632507324,152.88104248046875,101.10982513427734,0,0.0
Model6PhysicalFix_A_explicit_gate,3238500,state,GW,4.971704038325697e-05,7.980634689331055,2.0542376041412354,0,
Model6PhysicalFix_A_explicit_gate,3238500,state,SNOWPACK,7.215824007289484e-05,67.3823013305664,1.6259535551071167,0,
Model6PhysicalFix_A_explicit_gate,3238500,state,MELTWATER,7.221734995255247e-05,0.6507658958435059,0.005137134343385696,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,rainfall,2.697499543825273e-41,73.83000946044922,2.960749626159668,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,snowfall,0.0,53.470008850097656,0.16022861003875732,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,snowmelt,-1.6047037206590176e-05,24.48110008239746,0.1610867977142334,189,
Model6PhysicalFix_A_explicit_gate,3241500,flux,interception_evaporation,-5.473511919262819e-05,2.1757149696350098,0.4238819181919098,418,
Model6PhysicalFix_A_explicit_gate,3241500,flux,actual_ET,-2.664494968485087e-05,4.292194366455078,1.1445609331130981,9,
Model6PhysicalFix_A_explicit_gate,3241500,flux,infiltration,4.68586222268641e-05,67.52236938476562,2.3618743419647217,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,recharge_to_groundwater,2.283821231685579e-06,11.913276672363281,0.888830304145813,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,surface_runoff,4.63128017145209e-05,55.27447509765625,0.6548700928688049,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,interflow,4.209932402687855e-10,0.3552657961845398,0.010117064230144024,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,baseflow_capped,-1.906210309243761e-05,2.623567581176758,0.4656267464160919,82,
Model6PhysicalFix_A_explicit_gate,3241500,flux,groundwater_loss_capped,8.580045687267557e-05,4.769216060638428,0.4233589470386505,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,channel_loss,8.270590114989318e-06,3.7513558864593506,0.08928460627794266,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,gate_loss,5.231465820543235e-07,1.0206276178359985,0.01173506397753954,0,
Model6PhysicalFix_A_explicit_gate,3241500,flux,q_after_gate,6.686161941615865e-05,56.683555603027344,1.130628228187561,0,
Model6PhysicalFix_A_explicit_gate,3241500,state,SMS,14.41521167755127,189.12831115722656,128.89498901367188,0,0.0
Model6PhysicalFix_A_explicit_gate,3241500,state,GW,4.9780795961851254e-05,41.6103630065918,14.720763206481934,0,
Model6PhysicalFix_A_explicit_gate,3241500,state,SNOWPACK,7.20477692084387e-05,61.82048034667969,1.733644962310791,0,
Model6PhysicalFix_A_explicit_gate,3241500,state,MELTWATER,7.207378803286701e-05,0.4156099557876587,0.003152362769469619,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,rainfall,1.7121625156506345e-40,80.71000671386719,3.8013253211975098,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,snowfall,0.0,31.348281860351562,0.10003018379211426,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,snowmelt,-1.6384003174607642e-05,16.50129508972168,0.10027128458023071,107,
Model6PhysicalFix_A_explicit_gate,3280700,flux,interception_evaporation,-5.474521094583906e-05,2.113125801086426,0.48220381140708923,176,
Model6PhysicalFix_A_explicit_gate,3280700,flux,actual_ET,-2.36753148783464e-05,4.226792335510254,1.2978323698043823,2,
Model6PhysicalFix_A_explicit_gate,3280700,flux,infiltration,4.79152295156382e-05,54.9205207824707,2.7148141860961914,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,recharge_to_groundwater,1.2538944247353356e-06,10.180988311767578,0.9725432395935059,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,surface_runoff,4.680849815485999e-05,74.62934875488281,1.129400372505188,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,interflow,3.4937241988330925e-10,0.3875267207622528,0.01718476042151451,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,baseflow_capped,0.0032048337161540985,2.4328484535217285,0.5106371641159058,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,groundwater_loss_capped,9.394278458785266e-05,4.8274126052856445,0.46217232942581177,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,channel_loss,0.00019087523105554283,0.8910715579986572,0.015355167910456657,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,gate_loss,5.162395154911792e-06,0.8913353085517883,0.014835014007985592,0,
Model6PhysicalFix_A_explicit_gate,3280700,flux,q_after_gate,0.0034404166508466005,75.11885070800781,1.6572359800338745,0,
Model6PhysicalFix_A_explicit_gate,3280700,state,SMS,8.840152740478516,177.5433807373047,123.4693832397461,0,0.0
Model6PhysicalFix_A_explicit_gate,3280700,state,GW,9.165633201599121,29.629384994506836,14.163172721862793,0,
Model6PhysicalFix_A_explicit_gate,3280700,state,SNOWPACK,7.218112295959145e-05,44.76930618286133,0.5825477242469788,0,
Model6PhysicalFix_A_explicit_gate,3280700,state,MELTWATER,7.209328759927303e-05,0.3128812909126282,0.0012198425829410553,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,rainfall,3.4487356505498073e-41,75.32000732421875,3.651207208633423,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,snowfall,0.0,29.129789352416992,0.06021779775619507,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,snowmelt,-1.652584978728555e-05,13.82540512084961,0.06036542356014252,136,
Model6PhysicalFix_A_explicit_gate,3281100,flux,interception_evaporation,-5.473719647852704e-05,2.084552764892578,0.4570665955543518,149,
Model6PhysicalFix_A_explicit_gate,3281100,flux,actual_ET,-2.3445621991413645e-05,4.339753150939941,1.321710467338562,2,
Model6PhysicalFix_A_explicit_gate,3281100,flux,infiltration,4.678475670516491e-05,54.20050048828125,2.6918039321899414,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,recharge_to_groundwater,7.230966048155096e-07,11.259103775024414,0.9682050347328186,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,surface_runoff,4.680598067352548e-05,65.34823608398438,0.9420881867408752,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,interflow,1.6881063213958214e-10,0.44640102982521057,0.017178958281874657,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,baseflow_capped,0.0023800674825906754,2.6763558387756348,0.4964345097541809,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,groundwater_loss_capped,9.51362235355191e-05,5.233811855316162,0.47180333733558655,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,channel_loss,0.0001721597509458661,0.7516118884086609,0.015858525410294533,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,gate_loss,1.0113052667293232e-05,1.0945409536361694,0.015189730562269688,0,
Model6PhysicalFix_A_explicit_gate,3281100,flux,q_after_gate,0.002569336909800768,65.80876159667969,1.4557162523269653,0,
Model6PhysicalFix_A_explicit_gate,3281100,state,SMS,5.153310298919678,180.59909057617188,121.18830108642578,0,0.0
Model6PhysicalFix_A_explicit_gate,3281100,state,GW,7.305763244628906,27.381452560424805,11.8397798538208,0,
Model6PhysicalFix_A_explicit_gate,3281100,state,SNOWPACK,7.202852430054918e-05,38.749244689941406,0.2962995767593384,0,
Model6PhysicalFix_A_explicit_gate,3281100,state,MELTWATER,7.204554276540875e-05,0.1995508074760437,0.0005263122147880495,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,rainfall,1.526476456142953e-40,72.43000030517578,3.638749599456787,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,snowfall,0.0,30.369949340820312,0.05783674120903015,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,snowmelt,-1.5978392184479162e-05,16.13285255432129,0.058003272861242294,126,
Model6PhysicalFix_A_explicit_gate,3281500,flux,interception_evaporation,-5.474622957990505e-05,2.1260602474212646,0.4916980564594269,161,
Model6PhysicalFix_A_explicit_gate,3281500,flux,actual_ET,-2.293775833095424e-05,4.3385009765625,1.2995188236236572,1,
Model6PhysicalFix_A_explicit_gate,3281500,flux,infiltration,4.7835994337219745e-05,52.46555709838867,2.663426399230957,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,recharge_to_groundwater,1.078095920092892e-06,10.771296501159668,0.8979420065879822,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,surface_runoff,4.705788160208613e-05,65.78672790527344,0.9827904105186462,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,interflow,3.800164349865298e-10,0.46208781003952026,0.02011832781136036,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,baseflow_capped,0.003364772303029895,2.1435022354125977,0.5047997832298279,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,groundwater_loss_capped,9.190155105898157e-05,4.148242473602295,0.393173485994339,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,channel_loss,0.00023277457512449473,0.9412855505943298,0.017447521910071373,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,gate_loss,1.339640948572196e-05,0.9745010733604431,0.01898040436208248,0,
Model6PhysicalFix_A_explicit_gate,3281500,flux,q_after_gate,0.003627283498644829,66.65623474121094,1.5077219009399414,0,
Model6PhysicalFix_A_explicit_gate,3281500,state,SMS,7.7817559242248535,172.49783325195312,116.62374877929688,0,0.0
Model6PhysicalFix_A_explicit_gate,3281500,state,GW,8.42223834991455,29.81475067138672,14.095190048217773,0,
Model6PhysicalFix_A_explicit_gate,3281500,state,SNOWPACK,7.143188850022852e-05,40.73665237426758,0.2790115475654602,0,
Model6PhysicalFix_A_explicit_gate,3281500,state,MELTWATER,7.219276449177414e-05,0.3114512264728546,0.0007445688243024051,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,rainfall,4.7806292032350805e-39,111.15999603271484,3.4316163063049316,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,snowfall,0.0,26.323749542236328,0.08296286314725876,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,snowmelt,-1.6119927749969065e-05,14.888236999511719,0.08335165679454803,143,
Model6PhysicalFix_A_explicit_gate,3285000,flux,interception_evaporation,-3.117177402600646e-05,1.7012646198272705,0.39758843183517456,172,
Model6PhysicalFix_A_explicit_gate,3285000,flux,actual_ET,-1.9251448975410312e-05,4.214144706726074,1.2891358137130737,5,
Model6PhysicalFix_A_explicit_gate,3285000,flux,infiltration,4.7385132347699255e-05,61.625099182128906,2.5265586376190186,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,recharge_to_groundwater,7.361184088949813e-07,10.151939392089844,0.8312292695045471,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,surface_runoff,4.643464490072802e-05,106.56028747558594,0.9843423962593079,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,interflow,3.753075628054603e-10,0.34214282035827637,0.012306148186326027,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,baseflow_capped,-1.987966606975533e-05,1.4647448062896729,0.3108166754245758,431,
Model6PhysicalFix_A_explicit_gate,3285000,flux,groundwater_loss_capped,0.00010660505358828232,6.170172214508057,0.5204892158508301,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,channel_loss,1.282844436900632e-06,2.5845699310302734,0.025516638532280922,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,gate_loss,0.0,0.9310630559921265,0.010161478072404861,0,
Model6PhysicalFix_A_explicit_gate,3285000,flux,q_after_gate,6.507542275357991e-05,107.08587646484375,1.3074824810028076,0,
Model6PhysicalFix_A_explicit_gate,3285000,state,SMS,4.87362813949585,165.729248046875,106.64225006103516,0,0.0
Model6PhysicalFix_A_explicit_gate,3285000,state,GW,4.9746318836696446e-05,23.254709243774414,13.044904708862305,0,
Model6PhysicalFix_A_explicit_gate,3285000,state,SNOWPACK,7.17083748895675e-05,38.96268081665039,0.4464845061302185,0,
Model6PhysicalFix_A_explicit_gate,3285000,state,MELTWATER,7.246408495120704e-05,0.507204532623291,0.0015282066306099296,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,rainfall,7.077958543304651e-42,100.72000122070312,3.4914135932922363,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,snowfall,0.0,44.209999084472656,0.15488964319229126,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,snowmelt,-1.609170612937305e-05,21.133731842041016,0.15525981783866882,196,
Model6PhysicalFix_A_explicit_gate,3291780,flux,interception_evaporation,-5.466529182740487e-05,1.8672235012054443,0.3757985532283783,268,
Model6PhysicalFix_A_explicit_gate,3291780,flux,actual_ET,-2.5985204047174193e-05,4.322278022766113,1.2484246492385864,8,
Model6PhysicalFix_A_explicit_gate,3291780,flux,infiltration,4.618240927811712e-05,97.42572784423828,2.5277211666107178,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,recharge_to_groundwater,6.412786888176925e-07,9.946582794189453,0.8174926042556763,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,surface_runoff,4.559569788398221e-05,94.51151275634766,1.201328158378601,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,interflow,1.224045725889411e-10,0.2953638732433319,0.011145355179905891,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,baseflow_capped,-1.9055845768889412e-05,1.72090482711792,0.4022876024246216,55,
Model6PhysicalFix_A_explicit_gate,3291780,flux,groundwater_loss_capped,9.58104501478374e-05,5.1013665199279785,0.41548386216163635,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,channel_loss,3.7091349440743215e-06,2.33258318901062,0.039639685302972794,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,gate_loss,0.0,1.1802549362182617,0.015003889799118042,0,
Model6PhysicalFix_A_explicit_gate,3291780,flux,q_after_gate,6.871591904200613e-05,95.271240234375,1.6147769689559937,0,
Model6PhysicalFix_A_explicit_gate,3291780,state,SMS,3.384322166442871,183.38314819335938,125.9640121459961,0,0.0
Model6PhysicalFix_A_explicit_gate,3291780,state,GW,4.98116496601142e-05,20.674755096435547,8.753418922424316,0,
