date,prcp_mm_day,tmean_c,pet_mm_day,qobs_mm_day,sin_doy,cos_doy
1981-01-13,0.0,4.71,0.97930723,2.0627345139199558,0.2051045,0.9787401
1981-01-14,0.0,4.84,0.98022944,1.9504768532984618,0.22192152,0.9750645
1981-01-15,0.0,4.680000000000001,0.9153924999999999,1.8803158154100277,0.2386728,0.97110003
1981-01-16,0.0,4.83,0.89627427,1.7961225699439072,0.2553533,0.96684784
1981-01-17,5.35,2.77,0.62218565,1.7820903623662203,0.27195817,0.96230906
1981-01-18,5.51,4.315,0.69074464,1.7680581547885337,0.28848246,0.9574852
1981-01-19,0.0,6.9750000000000005,0.90408486,1.754025947210847,0.30492124,0.95237756
1981-01-20,3.01,4.22,0.74185234,1.6698327017447265,0.3212697,0.94698775
1981-01-21,6.81,5.425000000000001,0.7689688,1.6558004941670394,0.33752292,0.9413173
1981-01-22,6.8,8.925,0.5559795999999999,1.7119293244777865,0.35367614,0.93536794
1981-01-23,8.42,6.305,0.68127286,1.810154777521594,0.36972457,0.9291414
1981-01-24,6.49,3.525,0.7368315,2.0767667214976426,0.38566342,0.92263955
1981-01-25,5.55,2.1,0.7087747,2.1048311366530164,0.401488,0.9158643
1981-01-26,19.52,2.4400000000000004,0.6101401999999999,2.6661194397604873,0.41719362,0.90881765
1981-01-27,12.06,4.09,0.8509290999999999,3.7045028005093084,0.4327756,0.90150166
1981-01-28,7.71,1.7750000000000001,0.5623384,4.055307989951478,0.44822934,0.8939186
1981-01-29,4.45,1.625,0.6235852,3.858857083863863,0.4635503,0.8860706
1981-01-30,0.27,2.76,0.8031513000000001,3.5361163095770674,0.47873384,0.8779601
1981-01-31,0.0,2.475,0.8510117,3.1993433277125845,0.49377558,0.8695894
1981-02-01,0.0,2.9299999999999997,0.93568635,2.918699176158849,0.5086709,0.860961
1981-02-02,0.0,1.2599999999999998,0.882935,2.6380550246051135,0.5234156,0.8520775
1981-02-03,0.0,3.0399999999999996,1.0933223,2.4275719109398124,0.5380052,0.8429415
1981-02-04,0.48,2.5500000000000003,1.0660439,2.273217627585258,0.55243534,0.83355576
1981-02-05,4.86,-0.15500000000000003,0.6321554,2.2030565896968235,0.5667018,0.823923
1981-02-06,0.0,2.2350000000000003,0.8953844999999999,2.0907989290753295,0.5808003,0.8140461
1981-02-07,0.0,2.8099999999999996,1.039244,1.978541268453835,0.5947267,0.80392796
1981-02-08,0.0,1.6799999999999997,1.1611601999999999,1.8803158154100277,0.6084769,0.7935716
1981-02-09,6.21,1.4699999999999998,0.9930329,1.810154777521594,0.62204677,0.7829801
1981-02-10,3.46,-0.43500000000000005,0.8889454,1.7680581547885337,0.63543236,0.77215654
1981-02-11,15.28,-0.31000000000000005,0.8308554,1.810154777521594,0.64862955,0.7611042
1981-02-12,28.12,3.175,0.92409736,2.848538138270415,0.6616346,0.7498264
1981-02-13,19.04,9.125,1.3523264,3.3256331959117658,0.6744436,0.7383263
1981-02-14,25.51,7.615,0.9905798000000001,4.700789538525068,0.6870528,0.7266075
1981-02-15,36.77,7.05,0.8954252,9.233192586117898,0.69945836,0.71467334
1981-02-16,47.64,7.529999999999999,0.8882104,19.36444645720775,0.71165663,0.70252746
1981-02-17,19.93,8.58,1.3234841999999998,19.083802305654014,0.7236441,0.6901734
1981-02-18,35.11,6.765000000000001,0.9124270000000001,17.3999373963316,0.735417,0.6776148
1981-02-19,43.88,8.195,1.0547131,26.941838549158604,0.7469721,0.66485536
1981-02-20,12.45,5.45,1.4464513,25.117651564059326,0.7583058,0.651899
1981-02-21,0.0,5.68,1.5315386999999998,17.25961532055473,0.76941484,0.6387494
1981-02-22,0.0,5.26,1.4322823999999998,10.874960872707252,0.78029585,0.62541056
1981-02-23,3.51,7.42,1.8676639,8.082551564747584,0.79094565,0.61188644
1981-02-24,10.9,6.109999999999999,1.4972855,6.819652882755773,0.8013611,0.5981809
1981-02-25,5.19,2.9,0.9816673,5.9917526356722535,0.81153905,0.5842982
1981-02-26,0.0,5.36,1.7168493000000002,5.051594727967239,0.8214766,0.5702422
1981-02-27,1.02,3.3100000000000005,1.3268799,4.378048764238274,0.8311706,0.55601746
1981-02-28,0.0,5.65,1.7222650000000002,3.816760461130803,0.8406184,0.5416278
1981-03-01,0.0,7.43,1.9868598000000002,3.4098264413778865,0.8498171,0.5270777
1981-03-02,0.0,8.09,2.1531954,3.059021251935717,0.858764,0.51237136
1981-03-03,6.69,7.465,1.9572741000000002,2.8906347610034757,0.8674564,0.4975133
1981-03-04,12.61,4.07,1.1333909,3.0309568367803434,0.8758917,0.48250777
1981-03-05,0.45,3.81,1.3913065,3.0169246292026566,0.88406754,0.46735916
1981-03-06,0.0,3.9000000000000004,1.6435412,2.694183854915861,0.89198136,0.45207217
1981-03-07,4.8,5.984999999999999,1.9689332999999998,2.511765156405933,0.8996309,0.43665123
1981-03-08,3.35,4.635000000000001,1.8036756999999999,2.371443080629065,0.90701383,0.42110088
1981-03-09,0.0,6.45,2.103729,2.217088797274511,0.91412795,0.40542576
1981-03-10,0.0,8.995,2.5168676,2.0907989290753295,0.92097133,0.3896304
1981-03-11,0.11,6.19,1.7129495,1.978541268453835,0.9275417,0.3737197
1981-03-12,0.0,9.275,2.3767145,1.8803158154100277,0.9338373,0.35769814
1981-03-13,0.0,9.065000000000001,2.3122759999999998,1.810154777521594,0.9398561,0.34157068
1981-03-14,0.0,7.67,2.1916676,1.7119293244777865,0.9455964,0.32534203
1981-03-15,11.45,8.46,2.1192966,1.7399937396331602,0.95105654,0.30901697
1981-03-16,6.81,5.0,1.7268537,1.810154777521594,0.9562348,0.29260033
1981-03-17,0.0,4.335,1.8783504,1.7820903623662203,0.96112984,0.27609688
1981-03-18,0.0,5.385000000000001,2.2276056,1.6558004941670394,0.96573997,0.25951174
1981-03-19,0.0,5.52,2.0949266,1.571607248700919,0.9700639,0.24284968
1981-03-20,0.02,4.48,1.9272351000000003,1.5154784183901717,0.9741005,0.22611567
1981-03-21,3.08,4.75,1.8315163,1.4733817956571114,0.97784835,0.20931466
1981-03-22,5.97,6.31,2.1796618,1.4874140032347984,0.9813065,0.1924515
1981-03-23,13.81,7.665,2.3224869,1.8382191926769678,0.9844738,0.17553143
1981-03-24,4.76,6.5,1.9167490000000003,2.0767667214976426,0.98734945,0.15855935
1981-03-25,14.14,8.09,2.2179990000000003,2.385475288206752,0.9899325,0.14154029
1981-03-26,3.6,7.745,1.8895221999999998,2.4556363260951857,0.9922222,0.124479175
1981-03-27,0.18,7.3149999999999995,1.9797813000000002,2.413539703362125,0.9942179,0.1073814
1981-03-28,3.07,7.32,2.2833087000000005,2.273217627585258,0.995919,0.09025157
1981-03-29,12.91,6.345,1.9650327,2.5257973639836195,0.99732494,0.07309512
1981-03-30,16.58,3.795,1.4439973,3.4799874792663203,0.99843544,0.055916887
1981-03-31,31.78,6.495,2.0968080000000002,8.503517792078187,0.99925,0.038722325
1981-04-01,11.49,3.0749999999999997,1.5596700000000001,10.018996210468359,0.9997685,0.02151605
1981-04-02,5.4,3.4850000000000003,1.9415021000000001,8.44738896176744,0.99999076,0.0043033985
1981-04-03,7.69,3.685,1.6375899999999999,6.861749505488834,0.9999167,-0.01291029
1981-04-04,3.2,4.9399999999999995,2.0176275,5.96368822051688,0.9995463,-0.03012027
1981-04-05,12.91,7.645,2.4824827000000003,5.626915238652395,0.99887973,-0.047321446
1981-04-06,8.83,3.7600000000000002,2.036098,5.683044068963143,0.9979171,-0.0645086
1981-04-07,8.75,3.92,1.9114878,5.486593162875529,0.9966589,-0.0816764
1981-04-08,23.19,4.575,1.6395848000000002,6.83368509033346,0.9951053,-0.09882023
1981-04-09,18.21,5.215,2.3772642999999998,8.924484019408789,0.99325687,-0.11593467
1981-04-10,11.25,3.055,1.8462217,8.854322981520356,0.9911141,-0.13301475
1981-04-11,26.54,4.0249999999999995,1.9654613999999997,9.948835172579923,0.98867756,-0.15005541
1981-04-12,12.73,2.2350000000000003,1.7923776999999999,10.762703212085755,0.98594815,-0.16705173
1981-04-13,1.89,4.470000000000001,2.4192963,9.934802965002238,0.98292655,-0.18399844
1981-04-14,0.0,6.645,3.1370993,8.152712602636015,0.97961366,-0.2008906
1981-04-15,0.0,10.27,3.8548887,6.623201976668158,0.97601056,-0.21772325
1981-04-16,4.62,7.995,2.8818088,5.430464332564782,0.9721182,-0.2344915
1981-04-17,0.0,7.165,2.7320013,4.462242009704394,0.96793777,-0.25119004
1981-04-18,0.0,9.845,3.2420282000000005,3.8448248762861765,0.9634705,-0.26781437
1981-04-19,0.0,12.04,3.9948704,3.3817620262225123,0.9587178,-0.28435922
1981-04-20,1.4,9.17,3.0558217,3.0169246292026566,0.953681,-0.3008198
1981-04-21,5.6,7.62,2.2136524,2.750312685226608,0.9483616,-0.31719127
1981-04-22,9.6,8.305,2.001048,2.497732948828246,0.9427611,-0.33346885
1981-04-23,0.01,12.780000000000001,2.5886857999999995,2.301282042740631,0.9368813,-0.3496476
1981-04-24,9.82,9.409999999999998,3.6809870000000005,2.245153212429884,0.9307239,-0.36572254
1981-04-25,0.0,5.235,2.860408,2.0627345139199558,0.9242907,-0.38168922
1981-04-26,0.0,6.86,2.880088,1.9224124381430883,0.9175836,-0.3975429
1981-04-27,2.55,8.19,3.2731638,1.866283607832341,0.91060466,-0.41327855
1981-04-28,16.29,7.165000000000001,2.0850358,2.0627345139199558,0.9033558,-0.42889196
1981-04-29,0.39,12.895,3.1966883999999998,2.034670098764582,0.8958392,-0.4443783
1981-04-30,0.0,17.134999999999998,4.607791400000001,1.8803158154100277,0.88805723,-0.45973292
1981-05-01,0.36,10.965,4.0634537,1.7820903623662203,0.88001215,-0.47495112
1981-05-02,5.81,8.27,3.2611513,1.7680581547885337,0.87170625,-0.4900288
1981-05-03,6.11,7.475,3.0334086,1.7259615320554733,0.86314213,-0.5049611
1981-05-04,9.72,3.82,2.3373868,1.9224124381430883,0.85432214,-0.5197439
1981-05-05,7.42,4.63,2.4169466,1.9224124381430883,0.84524906,-0.5343725
1981-05-06,1.47,5.335,2.8453652999999997,1.8803158154100277,0.83592546,-0.548843
1981-05-07,4.74,5.535,2.2583043999999997,1.810154777521594,0.8263541,-0.5631508
1981-05-08,0.36,6.18,2.961846,1.754025947210847,0.81653804,-0.5772916
1981-05-09,0.78,8.3,2.9863467,1.6417682865893528,0.8064799,-0.5912615
1981-05-10,0.0,8.93,3.1435993,1.5575750411232319,0.79618275,-0.6050562
1981-05-11,1.55,8.58,3.392204,1.4874140032347984,0.78564984,-0.6186714
1981-05-12,0.0,7.345,3.5844623999999996,1.4172529653463644,0.774884,-0.6321035
1981-05-13,0.0,12.345,4.5516787,1.3246403953336316,0.7638886,-0.6453481
1981-05-14,0.11,13.21,4.1040807,1.2685115650228846,0.7526668,-0.6584016
1981-05-15,8.55,9.385,3.0775723,1.2586890197185034,0.7412221,-0.6712599
1981-05-16,4.1,5.975,2.8991907,1.2404471498675107,0.7295575,-0.6839194
1981-05-17,7.38,9.4,3.49094,1.1758989950101522,0.7176768,-0.6963763
1981-05-18,11.98,8.805,1.9875262999999999,1.2502696951718917,0.70558363,-0.7086266
1981-05-19,10.06,8.64,2.6021007999999997,1.3625273557933857,0.6932812,-0.7206672
1981-05-20,0.0,7.96,3.0810223,1.4453173805017379,0.6807733,-0.7324942
1981-05-21,1.42,8.36,2.7466934,1.314817850029251,0.6680637,-0.7441041
1981-05-22,0.33,8.44,3.0455362999999998,1.2222052800165182,0.6551563,-0.75549334
1981-05-23,0.0,10.945,3.598788,1.1576571251591592,0.64205456,-0.7666589
1981-05-24,5.06,15.195,4.016885,1.149237800612547,0.6287628,-0.7775972
1981-05-25,7.69,11.03,3.343583,1.1674796704635397,0.6152845,-0.7883051
1981-05-26,0.0,8.98,3.4706345,1.1674796704635397,0.6016241,-0.79877937
1981-05-27,0.0,9.64,4.1399927000000005,1.0959154118173373,0.5877852,-0.809017
1981-05-28,0.0,11.739999999999998,4.6526556,1.0159318286245225,0.57377213,-0.81901497
1981-05-29,0.04,15.899999999999999,5.4598584,0.96541588134485,0.55958927,-0.8287701
1981-05-30,4.68,13.899999999999999,4.4152355000000005,0.9485772322516259,0.54524034,-0.8382798
1981-05-31,0.0,9.89,3.8385012,0.913496713307409,0.5307299,-0.84754103
1981-06-01,0.0,11.39,4.6766133000000005,0.8812226358787294,0.5160623,-0.856551
1981-06-02,5.97,12.34,4.6522393,0.847545337692281,0.5012417,-0.86530733
1981-06-03,6.43,11.27,3.3476896000000003,0.8236905848102136,0.48627272,-0.8738071
1981-06-04,5.83,11.85,3.5420597000000003,0.8068519357169897,0.47115943,-0.8820481
1981-06-05,11.68,11.95,3.4800443999999997,0.8068519357169897,0.45590675,-0.8900275
1981-06-06,8.82,11.655,4.330771400000001,0.8321099093568257,0.44051877,-0.8977434
1981-06-07,10.69,10.100000000000001,3.8447483,0.8643839867855053,0.42500022,-0.90519327
1981-06-08,30.13,8.73,2.3520105,1.9083802305654014,0.40935597,-0.91237473
1981-06-09,13.7,9.77,2.7040007,3.4659552716886335,0.3935902,-0.919286
1981-06-10,7.14,11.755,3.7623177000000005,3.241439950445645,0.3777078,-0.92592484
1981-06-11,2.88,8.86,3.7114294,2.6661194397604873,0.3617137,-0.93228924
1981-06-12,4.85,10.389999999999999,3.8526073,2.273217627585258,0.3456122,-0.93837744
1981-06-13,7.52,9.775,3.7450511,2.0907989290753295,0.32940853,-0.9441875
1981-06-14,3.87,8.934999999999999,3.4595675000000004,1.8522514002546542,0.31310698,-0.9497179
1981-06-15,0.0,9.635,3.7678513999999996,1.6838649093224127,0.2967129,-0.9549667
1981-06-16,8.0,13.13,4.6465697,1.5996716638562922,0.28023067,-0.9599327
1981-06-17,6.52,9.58,3.4301812999999997,1.571607248700919,0.2636654,-0.9646142
1981-06-18,5.85,10.8,3.622547,1.5295106259678586,0.247022,-0.9690099
1981-06-19,12.88,10.95,2.764426,1.7119293244777865,0.2303054,-0.9731184
1981-06-20,3.83,12.945,3.9748962,1.810154777521594,0.21352102,-0.9769385
1981-06-21,2.47,10.15,2.8868318,1.7259615320554733,0.1966729,-0.98046917
1981-06-22,7.63,12.25,3.3829682,1.6978971169000998,0.1797665,-0.98370934
1981-06-23,2.99,10.58,3.357447,1.6417682865893528,0.16280685,-0.986658
1981-06-24,0.3,13.915,5.472735,1.543542833545545,0.14579917,-0.9893142
1981-06-25,0.0,15.555,5.885703599999999,1.4018175370109087,0.12874806,-0.99167734
1981-06-26,0.0,13.585,4.3880615,1.296575980178258,0.111658804,-0.9937466
1981-06-27,0.0,12.985,4.6278048,1.2039634101655254,0.09453669,-0.99552137
1981-06-28,0.0,13.415000000000001,5.248983,1.1127540609105613,0.077386566,-0.9970012
1981-06-29,0.0,15.379999999999999,5.8160057,1.0510123475687394,0.06021327,-0.9981855
1981-06-30,0.44,16.64,5.439086,1.0075125040779105,0.043022137,-0.9990741
1981-07-01,0.0,13.7,4.641446599999999,0.9822545304380744,0.025818253,-0.99966663
1981-07-02,0.0,16.405,6.104334400000001,0.9219160378540212,0.008606717,-0.999963
1981-07-03,0.0,18.215,6.470947,0.8812226358787294,-0.0086071305,-0.999963
1981-07-04,0.0,18.95,5.9631395,0.8321099093568257,-0.025818428,-0.99966663
1981-07-05,1.67,15.805,5.079937999999999,0.7914165073815342,-0.043022312,-0.9990741
1981-07-06,1.36,10.985,3.6957709999999997,0.7591424299528546,-0.06021321,-0.9981855
1981-07-07,4.83,8.89,3.1627827,0.782997182834922,-0.077386506,-0.9970012
1981-07-08,0.53,9.61,3.8355966,0.7675617544994665,-0.09453686,-0.99552137
1981-07-09,0.01,13.26,4.985082,0.7282715732819436,-0.111659214,-0.9937466
1981-07-10,1.97,11.655000000000001,3.8515472,0.7044168203998761,-0.12874848,-0.9916773
1981-07-11,4.38,10.35,3.6006224000000002,0.7198522487353316,-0.14579912,-0.9893142
1981-07-12,0.65,11.485,4.3702125999999994,0.7044168203998761,-0.16280702,-0.9866579
1981-07-13,0.0,12.605,4.3839808,0.665126639182353,-0.17976668,-0.9837093
1981-07-14,0.0,12.485,4.0968599999999995,0.6412718863002856,-0.19667308,-0.9804691
1981-07-15,0.0,13.61,4.5140514000000005,0.6188203541759869,-0.21352096,-0.9769385
1981-07-16,0.0,15.21,4.7080173,0.596368822051688,-0.2303058,-0.9731183
1981-07-17,0.0,16.6,4.7697945,0.5584818615919337,-0.2470224,-0.96900976
1981-07-18,0.0,16.38,4.4424486,0.5374335502254035,-0.2636656,-0.96461415
1981-07-19,0.0,15.805,4.5008683,0.5149820181011046,-0.2802306,-0.9599327
1981-07-20,0.0,14.715,3.4647639999999997,0.5079659143122612,-0.29671285,-0.9549667
1981-07-21,0.0,15.204999999999998,4.1648235,0.4939337067345745,-0.31310716,-0.9497178
1981-07-22,0.0,14.13,3.5855129999999997,0.48691760294573105,-0.32940868,-0.94418746
1981-07-23,0.0,15.675,4.0760665000000005,0.4799014991568878,-0.3456126,-0.9383773
1981-07-24,0.0,14.739999999999998,4.1013063999999995,0.4728853953680443,-0.3617139,-0.9322892
1981-07-25,0.0,14.535,4.152314700000001,0.4532403047592828,-0.377708,-0.9259248
1981-07-26,0.0,18.23,5.472837999999999,0.43920809718159604,-0.39359036,-0.91928595
1981-07-27,0.0,20.575,6.08015,0.4195630065728346,-0.4093559,-0.9123748
1981-07-28,0.0,18.425,6.013804,0.39290181217522974,-0.4250004,-0.90519315
1981-07-29,0.6,13.395,3.8711674,0.38027282535531165,-0.44051892,-0.89774334
1981-07-30,0.0,12.345,3.8750675,0.37325672156646816,-0.4559069,-0.89002746
1981-07-31,0.0,11.89,3.6888156000000003,0.37325672156646816,-0.4711598,-0.8820479
1981-08-01,0.0,15.235,4.7386029999999995,0.3550148517154754,-0.48627266,-0.87380713
1981-08-02,0.0,15.56,4.756032,0.34799874792663205,-0.50124186,-0.8653072
1981-08-03,0.0,11.875,3.0693490000000003,0.34799874792663205,-0.5160625,-0.85655093
1981-08-04,0.0,13.745,3.6266160000000003,0.3550148517154754,-0.53073025,-0.8475408
1981-08-05,0.0,15.004999999999999,4.6231947,0.33536976110671385,-0.5452405,-0.83827966
1981-08-06,0.0,16.349999999999998,4.939735400000001,0.3241439950445645,-0.5595894,-0.82877
1981-08-07,0.0,21.470000000000002,6.5483484,0.31712789125572116,-0.57377225,-0.81901485
1981-08-08,0.0,23.404999999999998,6.9046245,0.2932731383736536,-0.58778536,-0.80901694
1981-08-09,0.0,25.650000000000002,7.1906419999999995,0.2764344892804294,-0.601624,-0.79877937
