model,basin_id,lat,lon,NSE,KGE,R2,FLV,FHV,low_flow_NSE,high_flow_NSE,ET_over_P,INT_over_P,Q_over_P,SRUN_over_P,IFLOW_over_P,BAS_over_P,REC_over_P,external_loss_over_P,mean_abs_daily_wb_residual_mm_day,cumulative_relative_wb_error,SNOWPACK_drift_mm,MELTWATER_drift_mm,Sa_drift_mm,GW_drift_mm,alpha_mean,theta_cap_mean,aSrz_capacity_mm,mean_aSrz_mm,aridity_index,corr_daily_aux,rmse_daily_aux,bias_daily_aux,logNSE_daily_aux,runoff_ratio_error_aux,seasonality_error_aux,fdc_error_aux,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,aridity_class,snow_class,forest_class,baseflow_class,permeability_class,area_class,metrics_source_main,metrics_source_aux_daily
Model6Closed_Snow_aSrz_SIMHYD_Simple,1486000,38.21389,-75.67139,0.6798296868801117,0.7228028066732147,0.6852589455505936,-33.93023295921376,-52.20849655504329,-98.6662139892578,0.6434483528137207,0.5461265534551332,0.1398650333828431,0.447427568514792,0.1927617092301684,0.014357999054526,0.2403078405151991,0.2447163809460922,0.0,0.0001888892584247,5.571495743431863e-05,7.21920223440975e-05,7.767938950564712e-05,87.87092590332031,84.78144073486328,0.4988022446632385,217.5565185546875,177.85435485839844,94.08507537841795,0.816886842250824,0.8310780692234653,1.3751279497886675,0.0329260091006832,0.7087319903769904,0.00971188700147585,0.2947272289631298,0.24998564273119012,3.27441615331964,2.67482754277892,0.0961845906073908,0.0306008333747916,0.816886863958066,22.8,1.22252010723861,jja,258.05,4.3998294970162,son,Unconsolidated sediments,1.0,,0.0,0.0,0.28,-10.9,1.25453280055094,0.383131752901683,1.77818463589378,0.520550201165738,1.51786389019618,0.0831573083460236,4.15786541730118,8.4,1.82608695652174,92.55,19.0824742268041,0.0,161.65,2,"MANOKIN BRANCH NEAR PRINCESS ANNE, MD",46.4444444444444,1.50000001490116,0.422958037853524,1.8935370410487,0.530783288120567,42.1116011638315,28.633006178548,11.879450809686,0.0,0.0,17.2380375455155,38.21389,-75.67139,10.21,1.47125,11.18,15.99,0.8888,5.07065859589908,3.37394965716796,0.844506039028114,0.236841856082778,0.959260937182051,    Mixed Forests,0.247148265602743,2.36333484346384,transitional,non_snow,forested,high_bfi,high_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1487000,38.72833,-75.56186,0.6394698917865753,0.7839303024952624,0.7170612669962718,-88.75851244117803,-9.320718694051733,-1.1408860683441162,0.3624170422554016,0.6325624684554645,0.1895240135088702,0.3630771416992867,0.1109224290073273,0.0043297146789053,0.2478250196870782,0.2509397600067076,0.0,0.0001903902302728,5.487842888844455e-05,7.226940215332434e-05,7.740175351500511e-05,100.21698760986328,65.81168365478516,0.5621299743652344,328.793212890625,250.6818389892578,124.95703125,0.7809343338012695,0.8459390892328992,0.7859328054066491,-0.16352643246937024,0.6498765274636864,-0.04713515627539727,0.22063936577433974,0.18032038569450443,3.33903901437372,2.60757013004791,0.087683751380464,0.0424689894259026,0.780934310387804,23.05,1.24594594594595,jja,256.65,4.425,son,Unconsolidated sediments,1.0,,0.0,0.0,0.22,-13.0,1.30460732632274,0.39071341206459,1.66776481160079,0.744016867905129,1.31744816778839,0.274148052166506,3.06784725043471,0.8,1.33333333333333,12.25,6.80555555555556,0.0,173.35,2,"NANTICOKE RIVER NEAR BRIDGEVILLE, DE",49.1931034482759,1.50000001490116,0.417958797539826,2.59551678854055,0.399387172329657,38.6826186354798,16.3417193316888,9.92156630424065,0.0,0.0,35.1451322563411,38.72833,-75.56186,13.84,1.09998,187.41,187.18,0.4165,2.15820157853317,1.67238301111612,0.70976547550281,0.354995129013951,0.999999999999887,    cropland/natural vegetation mosaic,0.17999999999998,1.49999999999983,humid,non_snow,non_forested,high_bfi,high_perm,mid_small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1491000,38.99719,-75.78581,0.6558725833892822,0.6987061929147547,0.658039445890748,56.88174430876921,-52.62129502738189,-7.7813310623168945,0.5353877246379852,0.5884280777888845,0.1813028790182138,0.4075588071092358,0.1741506507576093,0.0047035106492869,0.2287046436751927,0.2317315988515437,0.0,0.0001900783972814,5.534255406605056e-05,7.226325396914035e-05,7.756169361528009e-05,95.64774322509766,62.02379608154297,0.51736980676651,252.41964721679688,200.6147003173828,104.77340698242188,0.7843862175941467,0.8207310407651235,1.3809897265528104,-0.09633839926198819,0.7865667739789965,-0.0280495456031144,0.24339159111648365,0.23884546443819926,3.30507597535934,2.59245613963039,0.0812091871751497,0.0500257211233794,0.784386246778647,21.85,1.21388888888889,mam,255.55,4.37585616438356,son,Unconsolidated sediments,1.0,,0.0,0.0,0.2365,-12.4235,1.2295195699044,0.372009472420895,1.69309277934664,0.556539701108654,1.34232530755611,0.100530429210333,3.92906427497051,6.3,2.0,77.95,14.045045045045,0.0,173.05,2,"CHOPTANK RIVER NEAR GREENSBORO, MD",48.5290178571429,1.50000001490116,0.42075642774922,2.5208572331706,0.351414916455418,33.0029440498544,16.8047111849215,8.06563265787602,0.0,0.0,42.1850428884961,38.99719,-75.78581,18.54,1.41948,292.04,291.8,0.2319,2.71163850102191,2.27644856574434,0.758678996356175,0.425617873070671,0.999999999999901,    cropland/natural vegetation mosaic,0.179999999999982,1.49999999999985,humid,non_snow,non_forested,high_bfi,high_perm,mid_small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1510000,42.54118,-75.89964,0.7672681659460068,0.788436272171591,0.7700215927971006,-9.787295761064737,-36.54959460310266,-10.615568161010742,0.6650265157222748,0.4147262034924625,0.1347816731420962,0.5782986584857003,0.2935195738653766,0.0104307533557451,0.2743483215962949,0.2806249970350597,0.0,0.0001581022661412,4.573908512809386e-05,7.242672290885821e-05,7.768385694362223e-05,51.35171127319336,125.642333984375,0.3321846723556518,110.0987777709961,95.159912109375,63.03414916992188,0.647206723690033,0.8757844637037804,1.3590639034110732,-0.06798752477937511,0.7576374207948131,-0.019668831838483114,0.36977949462039383,0.1476244071125961,3.46229431895962,2.24082006844627,0.140558277002909,0.237057400622962,0.647206696488938,16.2,1.10958904109589,jja,200.85,2.86519258202568,jja,Mixed sedimentary rocks,0.836519363663835,Siliciclastic sedimentary rocks,0.0914729282084141,0.072007708127751,0.1221,-16.0426,1.90006102772175,0.548786686711458,1.76252712319227,0.504188789855325,1.32172099343214,0.127761849946411,6.31143538735271,9.2,2.02197802197802,79.1,16.6526315789474,0.0,164.0,2,OTSELIC RIVER AT CINCINNATUS NY,3.84269662921348,1.17102140889337,0.460918320231377,1.05486090122948,0.50164258796758,25.245625775956,54.3851817559652,16.0882444716438,0.0,0.0,4.22626814000429,42.54118,-75.89964,482.21,28.76423,382.99,382.92,0.9804,4.50681500563141,3.90795854705555,0.867876568796167,0.503985761867626,0.573827994337115,    Deciduous Broadleaf Forest,0.18573827994336,1.78691399716846,humid,non_snow,forested,low_bfi,low_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1516500,41.79091,-77.01469,0.2275261878967285,0.1504214220092037,0.5187855027295919,54.269218718884616,-44.46875969338031,-141.8249969482422,0.143021821975708,0.4509729445386974,0.127603180375497,0.5422482199089155,0.2680000585696462,0.0093669688694681,0.2648811975919133,0.271179428766744,0.0,0.0001675527455518,5.136066336425366e-05,7.241259299917147e-05,7.75066509959288e-05,56.50123977661133,118.35760498046876,0.3775609135627746,134.07545471191406,112.27193450927734,68.03954315185547,0.7120198607444763,0.7119638638581443,2.033609947515255,0.6753272410174249,0.2841202796056519,0.2070109645252733,0.6769170604440348,0.6679501829296395,3.18264339493498,2.26610529774127,0.164481435383888,0.199238597784613,0.712019857879042,18.25,1.11620795107034,son,232.75,3.35374639769452,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1734,-15.4207,1.02918261279843,0.323373524799016,1.62471008061911,0.416854381271141,1.20138366307422,0.0233155229880762,3.57504685817169,15.75,2.14285714285714,122.15,14.121387283237,0.0,158.45,2,"Corey Creek near Mainesburg, PA",4.88679245283019,1.50000001490116,0.456920273159915,1.19700277529544,0.656231955830549,29.8200211313667,54.7082430007079,15.5008022528236,0.0,0.0,0.0,41.79091,-77.01469,634.59,29.79686,31.48,31.56,0.9661,3.95898585044011,3.45923260358339,0.825131047893685,0.490608680334659,0.861260717456224,    cropland/natural vegetation mosaic,0.181387392825386,1.56936964127135,humid,non_snow,forested,low_bfi,low_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1518862,41.92313,-77.53193,0.6506495773792267,0.6556035306059649,0.6670521283325732,0.1475631310021846,-37.18153521543884,-86.58341979980469,0.5589238703250885,0.494500178068579,0.1443839346434637,0.4977433366644371,0.2349550137623907,0.0073862259126073,0.2554021234269636,0.2625283381090564,0.0,0.0001649781770538,5.40045730738812e-05,7.22557379049249e-05,7.766273483866826e-05,43.57657623291016,125.43994140625,0.4043552875518799,128.8987274169922,108.25382232666016,64.82823181152344,0.7480387091636658,0.8094583742475241,1.4561162623648312,0.2048964707637595,0.6362613977738767,0.06707157025627841,0.27171344459944097,0.26526304684579255,3.03164134154689,2.26778507871321,0.219951114054223,0.201111344911574,0.748038710131879,18.5,1.13846153846154,jja,221.2,3.2197962154294,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1615,-15.7286,1.19837841033994,0.395290298333401,1.74560453254043,0.429466195403569,1.64372105819724,0.0345162639490019,4.2862924140306,16.25,2.32142857142857,120.15,13.8901734104046,0.0,163.65,2,"Cowanesque River at Westfield, PA",3.42744063324538,1.32633293336997,0.458989326622206,1.15438890690994,0.577010157505456,26.9262503675359,53.5432823520312,14.0250395473975,0.0,0.0,5.56976177900609,41.92313,-77.53193,600.87,37.28156,233.91,234.49,0.9837,3.9462546631322,3.44213455401123,0.829469641997281,0.503336971409249,0.814053709310645,    cropland/natural vegetation mosaic,0.181859462906876,1.59297314534449,humid,non_snow,forested,low_bfi,low_perm,mid_small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1532000,41.70702,-76.48467,0.5665087997913361,0.5942940716787135,0.6186884645418506,31.29674339125206,-44.39142536945659,-30.37191390991211,0.4874206781387329,0.4343184452664038,0.1261799191013782,0.5587264663483775,0.3205659893837709,0.0083277325857506,0.2298327720414221,0.2359980388347022,0.0,0.0001679872075328,5.214347141020872e-05,7.239939441205934e-05,7.753314275760204e-05,47.55371475219727,112.79862213134766,0.359081894159317,80.25023651123047,76.11792755126953,46.277103424072266,0.7188891172409058,0.7721978623967835,1.991390793540743,0.3364459134271662,0.6254291480600408,0.10443328266751412,0.3801724880944595,0.3330671010166404,3.19507871321013,2.2969073100616,0.165405170969813,0.176741266621108,0.718889115490327,18.8,1.11904761904762,son,230.75,3.31061692969871,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1949,-14.736,1.34774802273946,0.421819974940574,1.5690267488535,0.436231935738121,1.67630497305373,0.0388667812413428,4.63751367084204,14.35,2.15789473684211,101.2,13.6756756756757,0.0,150.8,2,"Towanda Creek near Monroeton, PA",3.3572228443449,1.49993662137042,0.453964374813105,1.26622129644483,0.654835128669919,31.8887735214922,52.6443134275643,15.5473393190907,0.0,0.0,0.0022640546597675,41.70702,-76.48467,507.14,40.91626,553.94,556.68,0.9549,4.31637738507356,3.77238078146297,0.848866707788932,0.485315140301703,0.601677555784009,    Deciduous Broadleaf Forest,0.186016775557839,1.80083877789199,humid,non_snow,forested,low_bfi,low_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1539000,41.07814,-76.43106,0.8006921112537384,0.8186203773894541,0.8036763152542145,-50.99377271040458,-28.327828362513863,-3.67897891998291,0.7488762736320496,0.4403276346069861,0.136062094573597,0.5526981794980069,0.2664432637915957,0.0100408368857883,0.2762140723678709,0.2815485107564793,0.0,0.000169889521203,4.920427191515064e-05,7.226333400467411e-05,7.754159742034972e-05,61.23099899291992,104.33897399902344,0.3604124784469604,116.35762786865234,103.58129119873048,64.98463439941406,0.6893972754478455,0.8968276977478219,1.2849128364135023,-0.014449216137132107,0.7886978215586389,-0.00418485508228883,0.3369391180542798,0.09160423740744612,3.42342778918549,2.36010184804928,0.139032279637061,0.156285913306627,0.689397292241646,20.4,1.13649025069638,son,236.0,3.53029169783096,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1661,-15.5264,1.7784964377676,0.519507507471259,1.6869765430393,0.518896819455807,1.40648448631555,0.128990987468018,5.50129130336571,6.35,1.92424242424242,67.55,14.0729166666667,0.0,154.25,2,"Fishing Creek near Bloomsburg, PA",4.59606791778374,1.38953896328207,0.452573329638398,1.28193146523424,0.609439619802941,32.8468965828167,51.6198496723895,15.632641118926,0.100697825019223,0.0,0.0,41.07814,-76.43106,333.75,32.47937,701.78,705.22,0.8311,4.66934873983734,4.0127895727749,0.86437506789668,0.462749305369928,0.538214252801332,    Deciduous Broadleaf Forest,0.185382142527989,1.76910712640046,humid,non_snow,forested,high_bfi,low_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1542810,41.57895,-78.29251,0.701968789100647,0.6970391033849069,0.7205603261134143,-24.1659322271602,-26.036108065061512,-68.18687438964844,0.636326938867569,0.4267710017734232,0.139317499362142,0.5665428897343345,0.3094320318096653,0.0105293801774198,0.2465814851177317,0.2524680960973577,0.0,0.0001652311475481,4.858772315453801e-05,7.219467079266906e-05,7.752735837129876e-05,34.520347595214844,113.02345275878906,0.3496237099170685,68.5848388671875,63.94351959228516,40.59574508666992,0.6628879904747009,0.8351815389951021,1.693706467293312,0.2617911089605717,0.6313446268245593,0.07698205680044279,0.4235482647071939,0.2896587347239249,3.42252840520192,2.26875292265572,0.176183031608911,0.189716485804691,0.662887974635193,15.85,1.11228070175439,jja,207.3,2.98488120950324,jja,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1953,-15.0206,1.59920512670015,0.467258394194627,1.667859602496,0.386466354314944,1.41962584997273,0.0413151523844511,6.28708840632952,18.55,2.34810126582278,119.45,14.6564417177914,0.0,157.8,2,"Waldy Run near Emporium, PA",0.96,1.50000001490116,0.45481541888706,1.1963057381648,0.67067382014712,31.0181259929128,52.4006599316702,16.5914654135243,0.0,0.0,0.0,41.57895,-78.29251,492.7,45.55723,13.62,13.58,1.0,5.26609017704681,4.74477721623558,0.900412061460897,0.550344057767211,1.0,    Deciduous Broadleaf Forest,0.19,2.0,humid,non_snow,forested,low_bfi,low_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1543000,41.4134,-78.19695,0.7704316079616547,0.78854243670848,0.7898175157103395,9.889238718803876,-20.2266722157851,-22.95767593383789,0.7003445029258728,0.4333101367426593,0.1467808212513276,0.5601383291727897,0.2955276500751901,0.0101971537894298,0.2544135220029331,0.2600804425822771,0.0,0.0001651947968639,4.901399807499058e-05,7.228429603856057e-05,7.75881708250381e-05,33.70753860473633,107.596923828125,0.3537774682044983,66.17750549316406,61.26020812988281,38.48716735839844,0.6715822219848633,0.8733785979836777,1.2894866310195887,0.1583411125027678,0.7073314215478403,0.04698048569167801,0.42568221157344865,0.17292048953473538,3.39001916495551,2.27667656399726,0.171896450036472,0.188056577083995,0.671582210369935,16.45,1.09302325581395,jja,211.05,3.01715511079342,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.2067,-14.6131,1.64794461197671,0.486116606363887,1.7344986483274,0.448967038468495,1.93780367076782,0.0589536276035855,5.96471996930395,11.6,2.20952380952381,96.6,12.1509433962264,0.0,159.8,2,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",0.992888888888889,1.50000001490115,0.450639310807043,1.30108787773824,0.662028870792183,33.9370853608718,49.3459443302146,16.6757512986935,0.0,0.0,0.0,41.4134,-78.19695,543.37,36.53752,705.5,704.47,0.9922,5.14140113479666,4.59833830638523,0.895337794742694,0.534380367902184,0.990163131627582,    Deciduous Broadleaf Forest,0.189901631316254,1.99508156581361,humid,non_snow,forested,low_bfi,low_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1543500,41.31728,-78.10306,0.7822094559669495,0.780039599618073,0.8026562699393206,-37.73414617889158,-26.633201155149003,-19.873106002807617,0.7198568880558014,0.4369975684899839,0.1488319373691776,0.5565527303524744,0.2894198316226599,0.0095985629436927,0.2575343448162812,0.2630003299456115,0.0,0.0001644114527152,4.846364133705271e-05,7.230907795019448e-05,7.769899821141735e-05,36.94111251831055,104.68540954589844,0.3548114895820617,72.5191879272461,65.6727294921875,41.32298278808594,0.6699835062026978,0.8893286169082392,1.1016111364723888,0.15502954734450905,0.7199404691738116,0.04569813145070328,0.4141736065955108,0.21667802628129743,3.40892950034223,2.2839264476386,0.17043837870638,0.181653610941671,0.669983479391203,17.1,1.0926517571885,jja,210.65,3.02223816355811,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.2146,-14.3537,1.63054821091537,0.478316788526037,1.79669094630527,0.482957364176171,2.05031436983567,0.0619121498260637,5.67940787737757,8.45,2.13924050632911,89.8,15.7543859649123,0.0,163.75,2,"Sinnemahoning Creek at Sinnemahoning, PA",1.02002145155524,1.45589777697631,0.448123662955262,1.35318826389979,0.635270958656151,35.5933999168277,47.2992408538476,17.1181328725411,0.0,0.0,0.0,41.31728,-78.10306,547.44,31.28232,1778.26,1778.96,0.9878,5.1234237427107,4.57016349068812,0.894548372499437,0.524107205458267,0.99501174355862,    Deciduous Broadleaf Forest,0.189950117435563,1.99750587177912,humid,non_snow,forested,low_bfi,low_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1544500,41.4759,-77.82582,0.7178515195846558,0.7679355986285471,0.7622857674758879,-30.55001431702673,-25.89228256101273,-22.369258880615234,0.6076482236385345,0.4304903467047492,0.1361673961198154,0.5626232690513542,0.2928417919653061,0.009452984694703,0.2603285320489487,0.2662685536776769,0.0,0.0001647016324568,4.886122722242401e-05,7.228163303807378e-05,7.762258610455319e-05,38.72646331787109,113.7935562133789,0.3583234548568725,87.419189453125,79.41865539550781,49.172637939453125,0.6810411214828491,0.8578279855861076,1.31500683327193,0.14125512029107393,0.7020759151811087,0.041905464704753315,0.30017089983636946,0.12751817286014572,3.36351950718686,2.29069518138261,0.169194741715045,0.20336289315932,0.681041146480069,17.5,1.10759493670886,jja,217.6,3.0712773465067,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1897,-15.1862,1.63421730305854,0.485865266892819,1.76324322488628,0.485230737581888,1.03998874656978,0.0757965724132169,5.65028994353072,8.45,2.31506849315068,91.15,15.3193277310924,0.0,160.6,2,"Kettle Creek at Cross Fork, PA",0.951807228915663,1.46043889569856,0.446212022409578,1.39919845445597,0.62793912349805,36.2920825879237,45.6773858241726,16.5166532219653,0.0,0.0,1.54687392758691,41.4759,-77.82582,551.6,36.26274,355.06,363.08,1.0,5.06073178424241,4.53799803569008,0.892128243978807,0.530975320971718,0.999999999999927,    Deciduous Broadleaf Forest,0.189999999999986,1.99999999999985,humid,non_snow,forested,low_bfi,low_perm,mid_large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1545600,41.38951,-77.69082,0.5602204501628876,0.5934485320959741,0.7282897053004799,21.068728456452185,-3.5927688008817444,-36.83370208740234,0.386186420917511,0.4247056853256457,0.1384563645254218,0.5691991110482745,0.305549705293178,0.0071961345362994,0.2564532605981308,0.2618645063896019,0.0,0.0001663416915107,4.879673403802423e-05,7.22608674550429e-05,7.753798126941547e-05,38.03824234008789,104.56790161132812,0.3498523831367492,78.87500762939453,74.82044982910156,46.8516731262207,0.6789721250534058,0.823550203970157,1.5003116054656571,0.33233419993559493,0.5993642481026253,0.09749103902795081,0.42489094964762913,0.2709063157439223,3.3845749486653,2.29803195071869,0.170227599082201,0.192645540908709,0.678972097109243,17.55,1.09006211180124,jja,219.95,3.09788732394366,jja,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.2206,-14.1559,1.51791098110689,0.448479056936079,1.75019160883107,0.514876335595222,1.06958327839606,0.065242014547968,5.0725666311045,6.85,2.63461538461538,84.6,17.4432989690722,0.0,164.35,2,"Young Womans Creek near Renovo, PA",0.970149253731343,1.49541546411448,0.432630012106008,1.88470304975679,0.629820621543678,46.6105337242857,36.8963632376089,16.3127794290042,0.0,0.0,0.183382031467249,41.38951,-77.69082,518.97,53.68312,120.0,123.62,1.0,5.19106669377622,4.61334465501053,0.897149346101821,0.503536544659278,0.999999999999948,    Deciduous Broadleaf Forest,0.18999999999999,1.9999999999999,humid,non_snow,forested,high_bfi,low_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1547700,41.05951,-77.60583,0.7563744336366653,0.69549745400295,0.7697070647668737,8.269507862685817,-28.231354623539723,-63.38169097900391,0.7150315940380096,0.4812234709000048,0.146643737183591,0.5117052462875453,0.2537068582886698,0.0066667529213969,0.2513316111079672,0.2573551670510879,0.0,0.0001719918946037,5.482575586371304e-05,7.22609183867462e-05,7.751577504677698e-05,49.09781646728516,109.02677917480467,0.4067711234092712,115.14012908935548,106.34774017333984,61.35299682617188,0.7487682104110718,0.8683222523086596,1.3674449296659095,0.1311158194813655,0.6842581052771376,0.041795712798331164,0.3365205297084721,0.25781178817153017,3.13501300479124,2.34739815195072,0.138997636961363,0.156172998266035,0.748768234250764,20.4,1.13333333333333,jja,229.7,3.32657494569153,son,Siliciclastic sedimentary rocks,0.997024729715006,Carbonate sedimentary rocks,0.0029752702849944,0.0029752702849944,0.1826,-15.1697,1.34796520855921,0.429971169656749,1.84077502895272,0.442897107242556,2.38480397517291,0.0387866477187585,4.82678282722328,15.45,2.8348623853211,116.05,14.1524390243902,0.0,158.65,2,"Marsh Creek at Blanchard, PA",1.20967741935484,1.1191393896135,0.455840591715829,1.16235546560116,0.493580337288422,30.5681356433769,53.8460815736749,15.5477180285832,0.0,0.0,0.0,41.05951,-77.60583,353.57,43.0263,113.54,115.19,0.9047,4.93350872254251,4.35365226047313,0.88039837334678,0.500770966483748,0.999999999999902,    Deciduous Broadleaf Forest,0.189999999999981,1.9999999999998,humid,non_snow,forested,low_bfi,low_perm,small,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1548500,41.52174,-77.44748,0.7444367110729218,0.708492436742026,0.8220788726584596,-87.94871792279666,-9.329087232747558,-25.82976531982422,0.6391798555850983,0.4528264350224636,0.1392139714538404,0.5405082253434641,0.2843598508065832,0.0082371856054656,0.2479111455408927,0.2538892903804281,0.0,0.0001637971727177,5.104021722073055e-05,7.252139039337635e-05,7.781085150782019e-05,38.94974136352539,110.35635375976562,0.3745495080947876,95.54882049560548,85.30266571044922,51.97360229492188,0.7204355001449585,0.9019647958083894,0.9483133547243997,0.20413774996689962,0.7408655532494783,0.06361058472469899,0.29537586181353154,0.20360373079776678,3.15334565366188,2.27178221765914,0.179163892505052,0.202088630482319,0.720435520609989,18.1,1.12074303405573,jja,221.0,3.17757009345794,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.2004,-14.8083,1.43544359605518,0.455212892499828,1.72819889426657,0.494162982650303,1.10720797436017,0.0848496062808742,5.01241192659239,8.9,2.50704225352113,88.7,16.4259259259259,0.0,162.2,2,"Pine Creek at Cedar Run, PA",1.02956662616444,1.33911099166599,0.455161394937659,1.22172520254708,0.571262014211426,29.4829323471052,50.4513237517423,14.6721930313455,0.0,0.0,5.47929869957453,41.52174,-77.44748,546.71,39.14167,1557.05,1557.98,0.9866,4.78009863302879,4.23528190042025,0.876758810038773,0.508506796279639,0.86238249316826,    Deciduous Broadleaf Forest,0.188623824931664,1.93119124658398,humid,non_snow,forested,low_bfi,low_perm,large,Ep100 benchmark,Ep60 auxiliary archive
Model6Closed_Snow_aSrz_SIMHYD_Simple,1549500,41.47368,-77.23081,0.5165850818157196,0.5072260159720539,0.7326563965839028,-10.369110835716116,-9.392906335351078,-61.92267990112305,0.4379869699478149,0.4117482099966446,0.1150071452894179,0.5815303341436374,0.3453623950603663,0.0080285692462637,0.2281393131314472,0.233773836814074,0.0,0.0001672931248322,4.866166127146205e-05,7.239459955599159e-05,7.746193296043202e-05,49.45382690429688,109.47502899169922,0.3488844037055969,86.02162170410156,78.67279052734375,49.03440475463867,0.6883711814880371,0.8484633017969497,1.6214980077263184,0.41164294589051836,0.5568612148833594,0.11973731493967293,0.4230282719013195,0.3836592751741418,3.33222587268994,2.29380824093087,0.149932720435469,0.186519052942025,0.688371175474727,19.05,1.20569620253165,son,234.5,3.51837959489872,son,Siliciclastic sedimentary rocks,1.0,,0.0,0.0,0.1958,-15.0026,1.51114706186231,0.453494786847218,1.66070246009029,0.471683754996156,1.00829010161093,0.0577200097934377,5.06430346796334,11.4,2.375,94.2,13.0833333333333,0.0,154.6,2,"Blockhouse Creek near English Center, PA",0.950920245398773,1.46419427086402,0.454524346716539,1.25202873922944,0.634780048275696,31.2892992356175,52.5368454407858,15.5596470577413,0.0,0.0,0.619790281459587,41.47368,-77.23081,528.16,32.39343,97.49,98.91,0.9888,4.49686817711077,3.90673711880251,0.859754604483448,0.481439596917858,0.617998640360606,    Deciduous Broadleaf Forest,0.186179986403587,1.80899932018014,humid,non_snow,forested,low_bfi,low_perm,small,Ep100 benchmark,Ep60 auxiliary archive
